Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Category,Segmentation
1,1,47,1,3,0.0,0,1.0,1.0,1
0,1,57,1,3,1.0,2,4.0,6.0,3
0,1,60,1,3,0.0,2,4.0,3.0,1
0,0,28,1,0,2.0,0,3.0,6.0,4
0,0,39,1,4,4.0,0,3.0,6.0,3
1,0,47,1,7,9.0,0,1.0,6.0,4
0,1,69,1,3,0.0,2,3.0,6.0,1
1,0,42,1,3,0.0,0,1.0,6.0,4
1,1,46,1,1,1.0,0,1.0,6.0,4
1,0,23,0,7,3.0,0,3.0,6.0,3
0,0,45,1,3,1.0,0,5.0,6.0,3
1,1,38,1,4,1.0,2,4.0,6.0,2
1,1,71,0,2,1.0,1,3.0,6.0,4
1,0,26,0,4,0.0,0,2.0,6.0,4
1,1,60,1,3,8.0,1,2.0,6.0,3
1,1,46,1,3,1.0,2,2.0,6.0,3
0,1,39,1,6,1.0,2,4.0,3.0,3
1,0,18,0,0,1.0,0,3.0,6.0,4
0,1,26,1,4,1.0,2,2.0,7.0,1
0,1,53,1,3,1.0,1,2.0,6.0,4
0,1,40,1,6,1.0,2,2.0,3.0,3
0,1,26,1,6,0.0,2,3.0,3.0,1
1,1,65,1,3,0.0,2,2.0,6.0,3
1,0,37,1,3,12.0,0,2.0,6.0,1
0,0,25,0,0,0.0,0,4.0,3.0,3
1,0,21,0,1,0.0,0,5.0,2.0,4
1,0,25,0,0,0.0,0,4.0,2.0,4
0,0,23,0,0,4.0,0,5.0,6.0,4
1,0,30,1,0,1.0,0,6.0,3.0,4
1,0,30,0,4,0.0,0,4.0,6.0,4
0,1,42,0,6,0.0,2,4.0,4.0,1
0,1,49,1,6,1.0,2,5.0,6.0,3
0,0,32,0,0,0.0,0,3.0,2.0,1
0,1,26,0,8,9.0,1,4.0,6.0,4
1,0,67,0,3,1.0,0,2.0,6.0,2
0,1,88,0,8,0.0,0,1.0,6.0,1
1,0,40,1,0,8.0,0,4.0,2.0,4
0,0,18,0,0,7.0,0,3.0,1.0,4
0,1,61,1,6,7.0,1,5.0,6.0,2
1,1,25,0,1,0.0,2,2.0,4.0,1
0,0,35,1,3,6.0,0,3.0,6.0,2
0,1,46,0,8,0.0,1,2.0,6.0,3
1,1,53,0,5,2.0,1,3.0,6.0,2
0,1,48,1,6,9.0,0,1.0,6.0,4
0,1,75,1,2,1.0,0,2.0,6.0,4
0,0,23,0,0,1.0,0,3.0,4.0,4
0,0,29,0,4,1.0,0,2.0,6.0,4
0,1,46,0,3,0.0,0,2.0,6.0,2
1,0,61,1,7,1.0,0,1.0,6.0,4
1,0,37,0,3,1.0,0,1.0,6.0,2
1,0,23,0,0,6.0,0,5.0,2.0,4
1,0,33,0,0,7.0,0,4.0,5.0,4
0,0,41,0,6,0.0,0,2.0,6.0,4
0,1,25,1,6,8.0,2,2.0,6.0,1
0,0,33,0,7,2.0,0,3.0,6.0,4
0,1,43,0,4,0.0,0,2.0,6.0,1
0,1,25,0,8,1.0,0,2.0,4.0,4
1,0,26,0,1,0.0,0,1.0,6.0,1
0,0,22,0,0,1.0,0,5.0,6.0,4
0,1,28,0,3,0.0,2,2.0,6.0,4
1,0,36,1,6,7.0,0,1.0,6.0,1
1,0,28,0,0,1.0,0,3.0,4.0,3
0,1,85,1,3,1.0,1,4.0,6.0,1
0,1,43,1,0,7.0,1,2.0,6.0,1
0,1,82,0,8,1.0,1,2.0,6.0,2
1,0,18,0,0,3.0,0,3.0,2.0,4
0,1,53,1,1,1.0,0,2.0,3.0,1
0,1,50,1,3,0.0,2,4.0,6.0,2
1,1,39,0,1,9.0,2,6.0,4.0,4
1,1,35,0,1,2.0,2,6.0,2.0,2
1,0,33,1,1,1.0,0,3.0,6.0,1
1,1,35,1,0,1.0,0,3.0,6.0,3
0,1,48,1,6,0.0,2,4.0,6.0,2
1,1,50,1,3,1.0,1,3.0,4.0,3
0,1,47,0,6,0.0,2,4.0,6.0,3
1,0,50,1,3,4.0,0,1.0,6.0,3
1,0,26,0,0,10.0,0,1.0,6.0,4
0,0,21,0,0,0.0,0,4.0,6.0,4
0,1,61,1,6,1.0,2,4.0,6.0,3
1,1,88,0,2,0.0,1,2.0,6.0,2
0,0,72,0,7,1.0,0,2.0,6.0,4
0,1,61,1,3,1.0,0,2.0,6.0,2
1,1,51,0,1,1.0,2,5.0,4.0,2
0,0,42,1,3,6.0,0,2.0,3.0,2
0,1,59,0,6,8.0,2,3.0,6.0,3
1,0,45,1,0,4.0,0,1.0,6.0,1
1,1,85,1,2,0.0,1,2.0,6.0,1
0,1,46,1,4,1.0,2,4.0,6.0,2
1,1,32,1,3,0.0,2,2.0,6.0,2
1,1,70,1,1,0.0,0,1.0,6.0,3
1,0,30,0,7,1.0,0,4.0,6.0,2
1,0,33,1,1,1.0,0,2.0,6.0,1
1,0,37,1,1,0.0,0,1.0,4.0,4
0,1,32,1,6,6.0,0,2.0,2.0,2
0,1,52,1,3,0.0,1,2.0,6.0,2
1,1,42,0,6,0.0,2,3.0,6.0,2
0,1,47,1,3,3.0,2,2.0,6.0,2
1,1,52,1,3,9.0,0,2.0,6.0,3
0,1,66,1,6,0.0,2,3.0,6.0,3
1,1,47,1,7,1.0,0,1.0,6.0,4
0,1,52,1,6,1.0,2,3.0,6.0,2
0,0,27,0,0,2.0,0,4.0,3.0,4
1,1,56,1,3,0.0,2,5.0,6.0,2
1,1,53,0,1,7.0,2,6.0,4.0,1
1,1,45,1,3,1.0,2,4.0,4.0,2
1,0,37,0,5,1.0,0,1.0,1.0,4
1,1,36,0,3,2.0,2,4.0,3.0,3
0,0,25,1,6,2.0,0,3.0,1.0,4
1,1,45,1,3,1.0,2,2.0,6.0,2
0,0,35,1,6,1.0,0,3.0,3.0,1
1,1,72,1,2,1.0,1,2.0,6.0,2
1,1,31,0,3,1.0,0,4.0,6.0,4
0,1,47,0,6,4.0,2,3.0,6.0,2
0,0,20,0,0,7.0,0,3.0,6.0,4
1,1,73,1,2,1.0,0,2.0,6.0,2
0,1,25,0,6,3.0,2,2.0,3.0,4
0,1,52,1,8,0.0,1,4.0,6.0,3
1,0,27,1,3,1.0,0,6.0,6.0,3
0,1,52,1,8,1.0,2,4.0,2.0,3
1,1,49,1,3,0.0,0,1.0,6.0,3
0,0,45,1,7,0.0,0,1.0,3.0,4
0,1,59,1,3,4.0,0,1.0,4.0,2
1,0,18,0,0,8.0,0,5.0,6.0,4
0,0,18,0,0,0.0,0,3.0,6.0,4
0,1,55,0,3,1.0,0,1.0,6.0,3
1,0,59,1,6,1.0,0,1.0,6.0,1
0,0,22,0,0,0.0,0,2.0,6.0,4
0,1,52,1,8,0.0,1,4.0,6.0,3
0,1,51,1,3,1.0,2,3.0,6.0,3
0,1,35,0,8,0.0,1,5.0,6.0,1
1,0,26,0,8,8.0,0,3.0,6.0,4
0,1,38,1,6,1.0,2,2.0,6.0,3
0,1,43,1,4,1.0,0,4.0,3.0,1
0,0,41,1,6,1.0,0,2.0,3.0,1
0,1,47,1,3,0.0,2,4.0,3.0,3
0,1,71,0,7,1.0,0,1.0,6.0,4
1,0,32,1,6,1.0,0,3.0,6.0,1
0,1,60,1,6,1.0,2,3.0,6.0,3
1,0,37,1,3,9.0,0,1.0,2.0,1
0,1,48,1,5,9.0,0,1.0,3.0,3
1,1,68,1,3,1.0,2,2.0,6.0,3
0,1,51,0,3,0.0,0,3.0,6.0,1
0,1,52,1,8,1.0,0,4.0,6.0,3
0,1,31,1,7,13.0,1,4.0,4.0,4
0,0,39,0,1,1.0,0,1.0,6.0,1
1,1,50,1,8,4.0,1,3.0,6.0,2
0,0,18,0,0,0.0,0,6.0,6.0,4
0,1,37,1,3,0.0,0,2.0,6.0,3
1,1,50,1,4,1.0,2,3.0,6.0,2
0,0,19,0,0,1.0,0,6.0,6.0,4
0,0,31,1,0,0.0,0,4.0,6.0,4
0,1,53,1,4,14.0,2,2.0,6.0,2
1,1,26,1,3,12.0,2,2.0,6.0,2
0,0,37,1,0,8.0,0,3.0,6.0,4
1,1,48,0,2,1.0,1,2.0,6.0,4
0,0,21,0,0,0.0,0,4.0,6.0,4
0,0,19,0,0,0.0,0,4.0,2.0,4
1,1,65,1,2,0.0,1,3.0,6.0,2
0,1,73,0,8,1.0,0,1.0,6.0,2
1,1,50,1,3,1.0,2,3.0,6.0,2
0,1,70,1,2,0.0,0,1.0,6.0,1
0,1,58,1,1,0.0,0,1.0,6.0,4
0,0,18,1,0,1.0,0,2.0,6.0,4
0,0,32,0,0,0.0,0,4.0,6.0,4
1,0,40,1,2,4.0,0,1.0,6.0,2
1,0,49,1,7,0.0,0,5.0,6.0,1
0,0,35,1,3,8.0,0,1.0,6.0,1
1,1,40,1,1,0.0,0,2.0,2.0,2
0,0,30,1,7,12.0,0,4.0,6.0,4
1,0,35,1,3,5.0,0,1.0,6.0,1
0,1,28,0,4,0.0,0,5.0,1.0,4
0,1,39,1,0,1.0,2,2.0,6.0,4
0,0,39,1,6,1.0,0,8.0,3.0,1
1,1,26,1,1,6.0,1,7.0,4.0,4
0,1,36,1,3,0.0,1,3.0,6.0,3
0,0,21,0,0,1.0,0,3.0,7.0,4
1,0,45,1,3,2.0,0,1.0,6.0,2
0,1,45,0,6,10.0,2,4.0,6.0,2
1,1,63,1,3,0.0,2,3.0,6.0,3
1,0,45,1,3,1.0,0,1.0,6.0,1
1,1,27,1,0,9.0,1,2.0,6.0,4
0,1,47,0,8,0.0,0,7.0,4.0,1
0,1,36,1,3,6.0,2,4.0,6.0,3
0,0,25,0,4,7.0,0,4.0,6.0,3
0,0,32,0,0,0.0,0,7.0,6.0,4
0,1,41,0,8,6.0,1,3.0,4.0,1
1,1,50,1,3,9.0,2,4.0,6.0,1
1,1,63,1,3,0.0,1,2.0,6.0,3
1,1,62,1,1,1.0,0,1.0,6.0,2
0,1,63,1,7,1.0,1,3.0,6.0,3
1,1,36,1,3,5.0,0,2.0,6.0,2
1,1,31,0,1,8.0,0,2.0,4.0,3
1,0,45,0,6,8.0,0,2.0,6.0,1
1,1,45,1,3,1.0,2,4.0,6.0,2
0,0,26,0,4,1.0,0,3.0,6.0,4
1,0,38,1,7,8.0,0,3.0,4.0,4
1,1,74,1,2,1.0,1,2.0,6.0,2
0,0,61,1,2,1.0,0,1.0,6.0,3
1,1,70,1,2,1.0,1,2.0,2.0,2
1,1,57,1,3,1.0,2,4.0,6.0,3
0,0,20,0,0,1.0,0,3.0,4.0,4
0,0,19,0,0,5.0,0,4.0,2.0,4
0,0,52,1,3,1.0,0,3.0,3.0,2
0,0,22,0,7,0.0,0,3.0,4.0,4
0,0,25,1,0,1.0,0,4.0,3.0,4
1,1,40,0,1,0.0,0,3.0,6.0,1
1,1,53,1,3,1.0,0,2.0,6.0,1
1,0,32,1,3,9.0,0,1.0,6.0,1
1,0,70,1,3,0.0,0,2.0,6.0,2
0,0,48,1,1,0.0,0,1.0,2.0,1
0,1,75,1,2,1.0,1,2.0,6.0,3
0,1,62,1,3,0.0,0,1.0,6.0,2
0,1,41,0,3,1.0,2,6.0,6.0,2
0,1,55,1,3,0.0,2,3.0,6.0,3
1,0,20,0,0,4.0,0,3.0,4.0,4
0,0,20,0,0,0.0,0,3.0,4.0,4
1,1,56,1,6,1.0,2,3.0,4.0,2
0,1,39,0,8,1.0,1,7.0,4.0,4
0,1,35,1,3,1.0,2,2.0,4.0,2
1,0,35,0,1,1.0,0,1.0,4.0,1
0,0,33,1,0,0.0,0,2.0,6.0,3
0,0,42,1,3,1.0,0,2.0,6.0,1
0,0,35,1,3,5.0,0,2.0,6.0,1
1,0,27,0,0,0.0,0,3.0,6.0,1
0,0,33,0,6,6.0,0,2.0,4.0,4
1,0,32,1,3,9.0,0,1.0,6.0,4
1,0,35,0,6,4.0,0,2.0,6.0,4
0,0,22,0,0,0.0,0,9.0,6.0,4
0,1,40,1,3,3.0,2,4.0,3.0,3
0,1,51,1,3,3.0,2,2.0,6.0,3
0,1,82,1,2,1.0,1,2.0,6.0,1
0,1,43,1,3,6.0,2,3.0,6.0,2
1,0,29,0,7,9.0,0,4.0,2.0,1
1,0,38,1,3,9.0,0,1.0,6.0,2
0,1,37,1,3,0.0,2,3.0,6.0,3
0,0,32,1,0,0.0,0,6.0,7.0,4
0,0,26,1,6,5.0,0,4.0,6.0,4
0,1,39,1,6,0.0,2,4.0,3.0,1
1,0,43,1,3,0.0,0,1.0,6.0,1
0,1,51,1,4,11.0,2,2.0,6.0,3
0,1,52,1,3,0.0,2,2.0,6.0,3
0,0,51,0,6,1.0,0,1.0,6.0,1
0,0,33,0,0,0.0,0,5.0,5.0,3
0,1,48,1,3,0.0,0,2.0,6.0,3
1,1,78,0,2,1.0,1,2.0,4.0,2
0,1,46,1,3,1.0,0,1.0,6.0,1
0,0,26,0,0,0.0,0,7.0,6.0,1
0,0,22,0,0,1.0,0,4.0,4.0,4
0,1,27,0,1,6.0,0,3.0,6.0,4
0,1,37,0,6,0.0,2,4.0,3.0,4
1,0,33,1,7,1.0,0,3.0,5.0,2
1,1,57,0,1,0.0,0,1.0,6.0,2
0,0,35,1,6,0.0,0,3.0,3.0,1
1,0,26,1,3,1.0,0,3.0,2.0,1
0,0,31,1,4,1.0,0,2.0,6.0,1
1,1,56,1,1,2.0,1,2.0,6.0,2
0,1,65,1,2,0.0,0,1.0,4.0,4
0,0,23,0,0,7.0,0,3.0,6.0,4
0,1,68,0,8,1.0,1,2.0,6.0,2
1,0,32,0,5,9.0,0,1.0,6.0,4
1,0,21,0,0,0.0,0,5.0,6.0,4
0,1,25,1,6,1.0,2,2.0,6.0,1
1,1,36,1,6,0.0,2,3.0,6.0,2
0,0,25,0,8,3.0,0,1.0,4.0,1
0,1,58,1,3,9.0,2,4.0,6.0,3
0,1,66,1,8,1.0,0,2.0,6.0,1
1,0,42,1,3,1.0,0,2.0,6.0,1
1,1,36,1,4,13.0,0,2.0,6.0,2
0,1,58,0,3,9.0,0,2.0,6.0,2
1,0,36,0,1,0.0,0,1.0,6.0,1
0,0,28,0,0,2.0,0,4.0,6.0,3
0,1,45,0,3,4.0,2,2.0,6.0,3
1,1,35,0,6,10.0,0,2.0,3.0,1
0,1,59,1,3,11.0,2,3.0,6.0,3
0,1,49,1,6,0.0,0,1.0,6.0,1
1,0,51,1,6,0.0,0,1.0,6.0,1
0,0,40,1,3,5.0,0,2.0,6.0,1
1,1,74,1,2,1.0,0,1.0,6.0,3
0,0,27,1,0,4.0,0,2.0,6.0,4
0,1,70,1,3,0.0,1,2.0,6.0,3
1,1,62,1,2,0.0,0,2.0,6.0,3
0,0,37,1,3,9.0,0,1.0,6.0,1
1,0,40,0,0,8.0,0,3.0,3.0,4
0,1,52,1,6,1.0,2,4.0,6.0,2
1,1,57,1,8,0.0,2,2.0,6.0,3
0,0,37,1,3,8.0,0,3.0,6.0,3
0,1,60,1,3,1.0,0,1.0,6.0,2
0,1,43,1,8,7.0,1,3.0,6.0,2
0,1,37,1,6,4.0,0,1.0,6.0,2
0,1,59,1,6,1.0,2,3.0,6.0,2
1,1,60,1,3,2.0,0,3.0,4.0,2
0,1,69,0,2,1.0,0,3.0,6.0,3
0,1,49,1,8,1.0,1,4.0,6.0,3
0,0,23,0,0,1.0,0,5.0,6.0,4
1,1,43,1,3,2.0,2,3.0,6.0,2
1,0,22,0,0,1.0,0,7.0,3.0,4
0,0,29,0,0,0.0,0,4.0,6.0,3
0,1,26,1,7,0.0,0,2.0,3.0,4
1,1,36,0,3,1.0,2,4.0,4.0,2
1,0,55,1,6,1.0,0,1.0,6.0,1
1,1,59,1,1,0.0,0,1.0,3.0,2
0,1,53,1,3,2.0,2,3.0,6.0,3
0,1,62,1,3,1.0,2,3.0,3.0,2
0,1,73,0,8,0.0,1,3.0,6.0,1
0,1,45,0,4,9.0,1,4.0,6.0,4
0,0,28,1,0,1.0,0,4.0,6.0,4
0,0,25,0,7,0.0,0,2.0,4.0,1
0,1,52,1,1,1.0,2,3.0,4.0,3
0,1,61,1,6,11.0,2,3.0,6.0,1
1,0,27,1,3,1.0,0,4.0,6.0,4
0,1,31,1,6,8.0,2,2.0,6.0,2
0,0,40,1,3,1.0,0,4.0,3.0,1
0,0,27,1,3,1.0,0,3.0,6.0,2
1,0,60,1,3,6.0,0,1.0,6.0,2
0,1,40,1,0,6.0,1,2.0,6.0,1
0,1,32,0,6,5.0,0,2.0,4.0,1
1,1,42,1,1,1.0,0,2.0,6.0,2
0,1,32,1,4,0.0,2,2.0,3.0,4
0,0,27,1,3,9.0,0,2.0,6.0,2
0,0,29,0,6,1.0,0,5.0,6.0,4
0,0,43,1,6,0.0,0,5.0,2.0,1
0,1,48,1,4,1.0,2,2.0,6.0,3
0,1,62,0,6,1.0,2,6.0,6.0,2
1,0,42,1,3,7.0,0,2.0,6.0,3
0,1,25,1,3,8.0,2,2.0,6.0,2
0,1,61,1,0,1.0,0,4.0,6.0,4
1,0,26,0,5,8.0,0,1.0,6.0,4
1,0,27,1,4,1.0,0,4.0,4.0,2
1,1,40,1,3,0.0,0,2.0,6.0,2
1,0,23,0,0,0.0,0,4.0,2.0,4
0,1,45,1,8,0.0,1,4.0,6.0,2
1,0,37,1,3,9.0,0,1.0,6.0,1
0,1,70,0,7,1.0,0,2.0,6.0,1
0,1,37,1,3,1.0,2,2.0,6.0,3
1,0,19,0,4,1.0,0,4.0,6.0,4
0,1,63,0,6,1.0,2,5.0,6.0,3
1,1,68,1,3,1.0,2,2.0,6.0,3
1,0,27,1,0,1.0,0,4.0,2.0,3
0,0,30,1,6,1.0,0,3.0,6.0,4
1,0,33,1,4,0.0,0,3.0,6.0,4
0,1,25,0,6,2.0,0,2.0,4.0,1
1,0,37,1,6,1.0,0,2.0,7.0,3
0,0,30,1,6,0.0,0,3.0,6.0,4
1,1,66,1,1,8.0,2,2.0,6.0,3
1,0,31,0,1,0.0,0,1.0,3.0,4
1,0,31,1,1,9.0,0,3.0,6.0,4
1,1,45,1,3,8.0,1,5.0,6.0,3
0,1,42,0,6,0.0,0,3.0,4.0,1
1,1,46,1,3,1.0,2,2.0,6.0,1
1,1,76,1,2,1.0,1,2.0,6.0,2
0,0,25,1,0,8.0,0,4.0,6.0,4
1,1,41,1,1,1.0,2,3.0,4.0,2
0,1,49,1,1,0.0,2,2.0,3.0,3
0,1,55,0,3,0.0,0,2.0,6.0,2
0,1,66,1,8,3.0,1,2.0,6.0,3
1,1,68,1,3,0.0,0,1.0,6.0,3
1,0,26,1,0,1.0,0,2.0,6.0,4
0,0,20,0,0,0.0,0,4.0,6.0,4
1,1,50,1,4,1.0,0,3.0,6.0,2
1,1,84,1,3,1.0,1,2.0,6.0,1
0,0,43,1,3,12.0,0,5.0,6.0,3
1,1,63,1,6,0.0,2,4.0,6.0,2
0,0,37,1,6,9.0,0,1.0,6.0,4
0,1,31,0,1,5.0,2,3.0,3.0,1
0,0,26,0,6,1.0,0,3.0,3.0,4
0,1,41,1,6,2.0,2,3.0,4.0,4
1,1,62,1,3,1.0,1,2.0,6.0,2
0,1,45,1,8,0.0,1,4.0,6.0,2
1,1,28,0,1,6.0,0,3.0,6.0,1
1,1,89,1,2,0.0,1,2.0,6.0,3
0,0,20,0,0,0.0,0,4.0,6.0,4
1,0,40,1,1,9.0,0,2.0,4.0,2
0,0,23,0,0,0.0,0,4.0,6.0,4
0,0,41,1,3,4.0,0,1.0,6.0,1
0,1,78,0,2,1.0,1,2.0,6.0,1
1,0,43,1,1,0.0,0,1.0,3.0,1
1,1,57,1,3,0.0,1,4.0,6.0,3
0,1,55,1,8,1.0,1,3.0,6.0,3
1,0,27,1,1,11.0,0,1.0,6.0,2
0,1,51,1,8,1.0,1,4.0,6.0,3
0,1,35,1,8,9.0,1,4.0,6.0,3
0,1,49,1,6,1.0,2,3.0,1.0,1
1,0,33,1,0,7.0,0,2.0,6.0,4
1,1,60,1,3,1.0,2,2.0,6.0,3
0,1,52,1,3,8.0,0,3.0,6.0,3
1,0,42,1,3,1.0,0,2.0,5.0,3
1,0,28,1,7,2.0,0,3.0,6.0,4
1,1,43,1,3,5.0,1,3.0,6.0,2
0,0,25,1,0,0.0,0,4.0,6.0,3
0,1,42,1,3,1.0,2,3.0,2.0,3
1,1,41,1,3,1.0,1,4.0,2.0,3
1,1,71,1,2,0.0,0,2.0,6.0,3
1,1,42,1,3,0.0,2,2.0,6.0,3
0,1,56,1,3,1.0,2,2.0,6.0,3
1,1,41,1,0,6.0,2,2.0,6.0,3
0,1,72,1,6,7.0,0,2.0,6.0,1
1,0,30,0,6,1.0,0,4.0,6.0,4
1,0,25,1,6,0.0,0,6.0,2.0,3
0,0,33,1,7,0.0,0,4.0,2.0,4
0,1,38,0,8,5.0,1,3.0,6.0,1
0,1,60,1,2,9.0,0,2.0,6.0,2
1,1,79,0,2,1.0,1,3.0,6.0,1
1,0,38,1,7,9.0,0,4.0,5.0,4
0,1,56,1,3,1.0,2,1.0,6.0,3
0,1,73,0,5,2.0,0,1.0,6.0,1
1,0,22,0,0,0.0,0,7.0,6.0,4
0,1,42,0,7,1.0,0,3.0,6.0,1
0,1,72,0,2,0.0,1,2.0,6.0,2
1,0,33,1,0,0.0,0,3.0,6.0,3
0,1,53,1,8,1.0,2,4.0,6.0,2
1,0,25,0,0,1.0,0,5.0,6.0,2
0,1,46,1,3,0.0,2,3.0,6.0,3
0,0,18,0,0,0.0,0,3.0,6.0,4
1,0,60,1,1,1.0,0,1.0,6.0,1
0,0,22,0,4,2.0,0,4.0,6.0,3
0,0,22,0,0,9.0,0,5.0,4.0,4
0,0,18,0,0,3.0,0,5.0,6.0,4
0,1,39,1,4,0.0,1,3.0,6.0,3
0,0,19,0,0,7.0,0,5.0,3.0,4
1,0,30,0,3,7.0,0,1.0,6.0,1
0,0,23,0,0,4.0,0,5.0,6.0,4
0,0,23,0,0,1.0,0,7.0,3.0,4
1,0,48,1,3,4.0,0,1.0,6.0,3
0,1,39,1,3,9.0,0,1.0,4.0,1
1,0,56,1,3,0.0,0,1.0,6.0,1
0,1,63,0,3,5.0,2,2.0,6.0,3
1,1,71,0,1,1.0,1,4.0,3.0,1
1,1,70,1,6,1.0,1,2.0,6.0,2
0,1,84,0,2,1.0,0,1.0,6.0,1
0,1,39,1,8,0.0,1,6.0,6.0,3
0,1,42,1,3,6.0,0,4.0,3.0,1
0,1,46,1,3,4.0,0,2.0,6.0,2
0,1,63,0,8,0.0,2,3.0,6.0,2
1,1,55,0,3,0.0,0,3.0,6.0,3
0,1,42,1,1,1.0,0,2.0,6.0,1
1,1,88,1,2,1.0,0,1.0,6.0,4
0,1,43,1,3,5.0,2,2.0,6.0,2
0,1,73,1,8,1.0,1,3.0,6.0,3
0,0,30,0,0,0.0,0,5.0,4.0,4
0,1,30,0,4,11.0,2,2.0,3.0,1
0,1,46,1,0,1.0,1,3.0,6.0,3
1,1,43,1,3,2.0,2,2.0,6.0,3
1,1,36,0,6,1.0,1,3.0,3.0,1
0,1,63,1,6,1.0,0,1.0,6.0,1
0,1,35,1,3,7.0,0,2.0,6.0,3
1,0,31,1,3,9.0,0,2.0,6.0,2
0,0,26,0,8,2.0,0,2.0,3.0,4
0,1,37,0,4,4.0,2,2.0,6.0,1
1,1,26,0,4,1.0,2,2.0,4.0,4
0,1,37,0,6,0.0,0,5.0,4.0,1
1,1,53,1,3,1.0,2,3.0,6.0,3
1,0,55,1,3,1.0,0,1.0,3.0,1
0,1,42,1,8,9.0,1,6.0,7.0,2
1,1,46,1,3,0.0,2,2.0,6.0,3
0,0,63,1,3,0.0,0,1.0,6.0,1
0,1,52,1,6,0.0,0,4.0,4.0,2
1,0,28,1,4,12.0,0,2.0,7.0,4
1,0,20,0,0,0.0,0,5.0,4.0,4
0,1,60,1,8,4.0,1,3.0,6.0,3
0,1,42,1,0,0.0,2,4.0,4.0,2
0,1,46,1,4,1.0,2,6.0,4.0,2
0,1,37,1,3,1.0,2,2.0,6.0,3
1,0,42,1,3,8.0,0,1.0,6.0,2
1,1,46,1,3,1.0,2,4.0,6.0,3
0,1,49,0,0,0.0,0,7.0,4.0,4
1,1,89,0,2,0.0,1,2.0,6.0,2
1,1,38,0,6,4.0,0,1.0,6.0,2
0,1,48,1,3,0.0,2,2.0,6.0,3
1,1,51,1,3,3.0,0,4.0,6.0,2
0,1,73,1,3,1.0,1,2.0,2.0,3
0,0,30,1,0,1.0,0,4.0,6.0,3
1,1,65,1,2,1.0,2,2.0,6.0,2
1,0,36,0,3,0.0,0,1.0,5.0,2
1,0,25,1,0,0.0,0,3.0,5.0,2
0,1,43,1,8,0.0,1,4.0,6.0,2
1,1,33,1,5,0.0,1,2.0,3.0,3
0,0,30,1,6,14.0,0,1.0,6.0,4
1,0,25,1,1,8.0,0,2.0,6.0,1
0,1,49,1,3,4.0,2,4.0,6.0,3
1,0,31,1,3,9.0,0,1.0,6.0,2
1,0,27,1,4,14.0,0,8.0,6.0,3
1,0,33,1,6,11.0,0,3.0,6.0,1
0,1,35,1,3,1.0,2,2.0,6.0,1
0,0,19,0,0,1.0,0,5.0,3.0,4
1,1,25,0,7,0.0,1,5.0,4.0,4
0,1,57,0,8,4.0,1,4.0,6.0,3
0,1,45,0,8,1.0,2,4.0,6.0,2
1,1,47,0,5,3.0,1,3.0,6.0,2
1,0,33,1,4,9.0,0,2.0,6.0,1
0,1,45,1,3,3.0,0,1.0,6.0,3
0,0,27,0,0,1.0,0,3.0,6.0,3
1,1,38,1,1,0.0,0,1.0,5.0,4
1,0,38,0,1,0.0,0,3.0,4.0,3
0,0,87,0,2,1.0,0,1.0,6.0,1
0,0,30,1,4,0.0,0,3.0,6.0,3
0,1,57,1,6,0.0,2,7.0,5.0,3
1,1,63,1,3,9.0,0,2.0,6.0,3
0,0,50,0,4,9.0,0,3.0,6.0,4
0,1,68,1,8,0.0,1,2.0,6.0,3
1,1,33,0,6,1.0,0,2.0,3.0,1
1,1,37,1,4,0.0,0,2.0,6.0,1
1,0,25,0,1,0.0,0,6.0,6.0,3
1,0,29,0,1,0.0,0,5.0,4.0,1
1,0,32,1,0,3.0,0,2.0,6.0,3
1,1,68,0,1,0.0,0,1.0,4.0,1
0,1,86,1,2,1.0,1,2.0,6.0,1
0,1,49,1,3,0.0,0,3.0,6.0,2
1,1,32,1,5,12.0,1,2.0,6.0,4
0,1,28,1,0,1.0,0,4.0,7.0,4
0,1,83,0,2,1.0,0,1.0,6.0,1
1,0,63,1,3,14.0,0,1.0,6.0,2
0,1,65,0,2,0.0,1,2.0,6.0,3
1,1,38,1,3,1.0,2,3.0,4.0,3
0,1,61,1,6,1.0,0,1.0,6.0,4
1,1,46,1,3,8.0,0,2.0,6.0,2
1,0,30,1,4,1.0,0,2.0,6.0,3
0,0,22,0,0,0.0,0,5.0,7.0,4
1,1,42,1,3,1.0,2,2.0,6.0,3
1,1,57,1,4,0.0,0,7.0,7.0,2
1,1,49,0,1,6.0,0,2.0,6.0,1
1,0,25,0,3,1.0,0,3.0,6.0,4
1,0,31,1,1,0.0,0,1.0,4.0,1
0,0,25,0,0,1.0,0,5.0,4.0,4
0,0,33,1,0,0.0,0,5.0,6.0,3
0,0,29,1,0,9.0,0,6.0,6.0,4
0,1,38,1,3,0.0,2,4.0,6.0,2
0,1,62,1,8,8.0,1,2.0,6.0,3
0,1,59,0,1,0.0,0,1.0,6.0,1
1,1,27,1,6,3.0,0,5.0,6.0,2
1,1,51,1,3,0.0,2,3.0,2.0,3
0,0,59,0,6,0.0,0,3.0,6.0,2
1,0,37,1,3,12.0,0,1.0,4.0,1
0,1,37,1,8,9.0,1,4.0,6.0,3
0,1,30,0,3,0.0,2,2.0,5.0,1
0,1,43,1,6,0.0,2,2.0,6.0,2
0,0,40,1,3,5.0,0,2.0,6.0,1
